tenure,host_calls,usage_mb,direct_orders,region_seats,partner_visits,plan_years,promo_engaged,driver_price,churn
-0.301861,-0.853152,-0.009004,1.189028,0.332041,3.335924,-0.574489,0.692104,-0.115919,0
0.568377,2.555320,1.711898,0.735646,-0.060396,2.316136,-0.622216,2.073031,3.180453,0
1.625000,1.557997,2.682168,0.074647,-0.142890,-0.703548,0.876568,0.518855,2.526361,0
0.122126,1.579378,0.894668,1.519932,1.566827,1.406419,0.192614,3.248310,1.997582,0
0.757392,2.239195,1.268468,2.799855,1.033892,-0.747832,-0.663621,1.206509,0.732246,0
1.369530,1.903089,-0.270008,1.513546,0.637062,1.993746,1.289667,1.400697,0.640032,0
1.165177,-0.346095,0.679173,3.527753,1.216233,-0.377420,0.713124,1.092134,2.090311,0
-1.040254,1.873610,0.443184,1.048268,1.205802,1.448952,0.658729,0.088531,3.558201,0
0.315058,2.251099,0.530422,0.023948,1.506793,0.668768,0.685204,1.765567,0.287313,0
-0.222602,2.076904,0.163281,0.638185,0.269613,1.044377,1.198028,1.243614,3.718034,0
0.274523,1.391403,0.884492,2.190510,-0.859286,-0.939836,0.041196,0.337570,2.729090,0
0.480722,1.748098,0.771897,1.536715,0.626583,1.251095,-0.433394,1.853780,2.177770,0
1.736428,1.329519,1.810710,1.909290,-0.747222,1.554641,1.520654,0.976971,2.079234,0
3.082627,2.574269,-0.153756,1.805777,0.850751,1.296154,0.594992,1.368924,3.224461,0
-0.809288,1.495697,2.758628,3.514322,0.343904,1.741567,1.120345,1.328909,4.170998,0
-1.264437,1.234112,-1.603137,-0.847318,1.610968,0.491000,0.601854,1.184423,2.377625,0
1.862453,0.375791,1.518943,1.308955,1.749839,0.930641,-1.308969,1.302601,1.812263,0
