m3,m0,m5,m1,m4,m2
-0.516011,-0.507158,-0.870518,-0.365260,-0.994767,1.244247
0.425226,0.216253,-0.974612,0.511543,-1.894993,-1.009906
1.406044,-0.135986,-1.300902,0.627053,-0.055332,-0.257885
1.613871,0.270444,0.228476,0.465304,1.431216,2.088421
4.038419,1.704423,1.705025,3.745625,3.761429,1.352663
-0.546461,-1.446179,-1.535002,-1.863730,-0.859208,-1.457008
-1.011586,-0.801605,-2.219516,-1.204392,-1.374841,-0.903419
0.074845,0.096843,0.241927,0.074055,0.438913,-0.531041
0.096137,0.211301,-0.903519,-0.982177,-1.557790,-0.925586
0.153972,0.792689,0.279965,0.927065,1.585694,1.423201
-0.293231,0.809158,-0.401593,0.097551,1.095654,2.164877
-0.787740,0.580211,2.042823,0.131572,-0.626681,0.328917
-0.648730,0.963924,0.537716,0.794231,2.855034,1.195055
1.047834,2.088303,2.972097,1.531200,0.648755,1.314244
0.440502,-1.048278,-2.526048,1.717741,0.796112,-0.714482
2.726664,0.611012,-2.782715,2.660243,1.499651,-0.399970
-1.957516,-1.270560,0.485348,-2.950742,-3.977957,-1.094373
0.195274,-0.016021,3.635600,0.887520,-1.417526,2.038807
0.459774,-1.432408,-0.308089,-0.250917,-0.771935,0.385254
-2.331693,-0.691410,-2.709769,-1.693014,-1.929278,-1.582948
1.130120,-0.231201,-0.044475,0.202164,0.356189,0.620792
-0.127003,-0.565939,0.092731,-1.596063,-1.233308,-0.160978
-0.913874,-1.144366,-0.199325,-1.925923,-1.112270,-1.097274
-1.866132,-1.425057,-2.109652,-1.270646,0.033016,-2.245078
-1.431965,0.761480,1.558269,-1.095777,-1.308054,1.690799
-0.288010,0.943612,-0.461973,0.845347,-0.560694,0.765588
0.988742,-2.477254,-1.879137,-1.657418,-0.323854,-2.621514
1.302591,0.235360,-0.808705,0.507635,-0.077085,-1.502086
-0.632990,0.702272,0.811803,-0.165114,0.407417,-0.342036
-2.005552,0.117411,1.819062,-1.193199,-0.968550,0.141032
2.965496,0.062080,2.079829,1.930906,1.227493,2.061007
-4.723633,-0.173909,-2.618591,-0.624784,0.289390,-1.977152
-0.969047,-0.631289,-0.819289,-0.788526,-0.954301,-0.425621
0.691618,-0.254630,-0.503025,-0.490606,0.960582,-0.786523
-0.110706,0.209942,-0.991834,1.110064,1.781610,-0.422507
-0.265166,1.267446,0.841737,2.315714,3.360138,1.402928
-1.472531,-0.652698,-0.789431,-0.847543,-0.708436,-1.346960
-0.491177,0.349956,0.723445,-0.088051,0.947478,0.563059
0.727210,0.543326,0.812353,0.679615,0.433801,0.480700
-2.180237,0.262271,0.577012,-1.302749,-0.537937,-1.202307
-0.955351,-0.693836,0.259854,-1.223738,0.101728,-0.485320
1.720194,0.314595,2.627849,1.663863,2.981202,1.386814
-0.048012,0.066573,0.963648,1.666576,-0.024775,0.707062
-0.611058,1.960087,1.019589,-0.815900,-0.129986,2.193211
1.431692,0.271751,0.126527,1.499982,0.595449,-0.365527
-2.593964,0.617078,-0.864915,-3.439916,-2.858063,-1.935680
1.498682,0.405147,2.039906,1.639388,0.718131,2.017993
-2.235403,-0.913341,-2.388166,-1.637643,0.597242,-1.896275
-2.008694,-1.117516,0.264282,-0.855068,-1.114178,0.742015
-1.123813,-1.577577,2.056923,-0.567880,0.727299,0.207477
0.910408,-0.755182,1.570138,-0.071290,0.478906,0.587039
-0.796812,-0.235251,0.712253,0.055566,0.884571,-0.089511
3.157212,0.101743,-0.492732,0.061588,0.122417,-1.344028
3.609634,0.973345,-0.107616,1.876241,1.079845,2.691151
-0.804660,-0.922267,-0.994812,-0.049383,-2.203602,-0.568684
0.298001,-0.511434,-1.473296,-0.099669,-0.772802,-1.228833
-1.014378,-0.598890,-0.106067,-0.949717,-2.477884,-0.935845
-0.023881,1.243990,-0.150271,0.722381,0.238976,-0.707919
-1.088668,-0.143888,1.099134,-2.606917,-2.023128,0.957304
-0.868098,-0.024630,0.690705,-1.799043,-1.268158,0.312275
0.127590,-0.557575,1.419499,-2.016289,-0.681734,1.808320
0.858685,0.067647,0.721990,0.936745,0.878871,1.919208
-3.573147,-1.418645,-1.727635,-2.134188,-1.589382,-3.461816
2.507932,0.149447,0.969538,2.068066,4.146526,0.587018
0.250183,1.247279,2.586071,1.695323,1.878493,2.055405
-2.339423,0.198493,-2.887428,-1.301575,-1.536471,-1.353074
-0.288852,-1.338327,-0.559399,-0.239686,-1.231062,-0.411600
-0.097526,1.146322,-1.320922,-0.695011,-0.416805,0.374529
-0.263839,-2.736283,0.203176,-0.949759,0.520006,-1.221215
-3.003788,-0.984656,-2.497101,-2.689562,-2.244545,-0.982342
-1.549239,-0.205567,1.120711,-1.346689,0.794266,-1.262312
-1.912801,0.063447,0.978296,-0.352443,0.067492,0.836791
0.404413,1.010658,-0.525409,0.774943,1.229447,0.277263
-1.978554,-0.954640,-0.125625,-0.634511,0.028362,-0.561267
2.066275,0.294075,0.558638,1.290574,0.836264,0.155008
-0.434010,-0.170241,0.244222,0.930036,-0.719269,-0.295752
-0.550496,1.008922,1.260722,0.009215,-0.426802,0.589067
1.088327,0.946654,-0.240881,0.640172,-0.265121,0.776620
-0.783272,-0.200629,-0.650559,-1.320886,-1.672814,-0.867188
0.702640,-1.047618,-0.670998,-1.876766,0.197410,-1.672660
-2.935085,-0.421133,-0.337254,-2.083023,-0.964738,-1.122190
1.920728,0.637046,-1.291636,0.722316,1.746834,-1.134569
0.904778,1.576492,0.663076,1.964391,-1.074843,1.967431
-2.771049,-0.943350,-0.773884,-2.363016,-3.695896,-0.721218
-0.700528,0.250985,0.282415,-0.243503,-0.280905,-0.405026
-0.651975,0.890380,1.294236,-0.114611,-0.258793,1.760149
-0.549643,0.699763,-2.193486,-0.654019,-0.200820,-0.535383
2.552189,0.596175,-2.332238,0.421880,-0.030096,-0.295664
0.777346,1.452930,0.704197,0.582504,0.623446,0.355336
2.169915,0.633830,-0.265488,0.364240,0.932512,0.025438
0.656766,1.408812,1.664598,0.541224,2.092667,2.507940
-1.535071,-1.355259,-1.820952,-0.824639,0.780882,-0.748508
1.141576,0.365059,-1.225932,0.254544,0.722114,-1.086449
2.200634,1.369258,1.027341,0.968126,0.061537,2.300769
0.178765,-0.444957,-3.103670,-0.802856,0.180354,0.399729
-0.452152,0.129293,2.012360,1.607744,0.353347,0.666035
-1.789810,-0.132978,1.091798,-1.116422,0.585555,0.941866
0.621049,2.175491,0.098303,2.115323,2.037179,1.443551
0.253678,-1.119668,-1.467187,-0.387737,-0.409580,-2.097834
0.710737,-0.420235,1.219926,-1.247179,-1.001893,-1.049736
1.528268,-0.661229,-0.714202,-0.094780,-0.373314,-0.420930
-1.790394,-0.760575,-1.105931,-1.866098,-1.857840,-0.935328
-0.799401,0.667203,-0.299546,0.031344,0.369920,1.287579
0.333878,0.179337,1.670564,-0.105125,-1.906899,0.813862
-1.470954,0.059813,-0.992498,0.208925,-0.034379,0.006355
0.627722,-0.280993,0.904105,0.671712,0.955113,0.247874
-1.613421,-0.442711,-0.295628,-1.309672,-1.248749,-1.338476
-1.869725,-0.378077,-1.510006,-1.560476,-2.651597,0.156293
-1.246425,-0.129819,0.714538,0.220797,-0.013840,-1.314161
0.337454,0.582882,0.478522,-0.489873,0.338447,-0.429643
-2.987488,-1.764938,-2.704509,-2.674512,-1.831250,-0.788691
1.769883,1.639461,1.712065,2.412812,1.403733,1.881649
-1.241028,0.178821,-1.045382,-2.041772,-0.212898,-1.659673
-1.556299,-2.856303,-1.651465,-1.381616,0.321611,-2.109546
0.450401,-0.344061,1.147536,-1.470595,-1.028212,-0.058532
-1.281686,-0.209249,0.620465,-1.795797,-0.191291,-0.315411
-1.670753,-0.911404,0.120918,-0.888707,-0.411696,-1.006691
-1.818390,0.843539,-1.054293,-0.625135,-0.447813,0.149055
-1.027214,-0.022412,1.061838,-0.444975,-1.403675,0.039984
-1.603320,-1.065769,-1.735086,-1.417873,-1.957375,-0.670359
2.957235,0.340122,1.574853,1.926266,0.844015,1.019374
-0.792499,0.856977,-0.650421,-0.151069,-0.570837,-0.827936
-0.561041,-2.100771,-0.405850,-2.469411,-3.814830,-0.871395
-2.446081,0.097248,-1.119867,-1.001633,-0.531493,-0.410618
0.381289,-0.644943,-0.980225,0.402736,-0.022152,-1.067021
-1.811274,0.742059,-0.119132,0.860513,0.855330,0.117899
1.312673,-0.527038,-0.436779,1.844663,1.576777,0.685221
0.193128,0.443139,0.006380,0.238875,-1.870652,-0.551491
-1.430103,0.004496,1.445832,0.024359,-0.910338,0.936101
-0.336934,-0.103104,-0.815904,1.469089,0.930513,-3.036010
2.121602,0.648112,0.741299,1.738531,1.731327,1.320760
0.531434,0.511672,0.992331,0.461667,1.950245,0.271741
-1.346404,-0.323936,-3.348389,-0.798428,-0.776420,-2.249759
-1.492127,-0.531262,-0.594055,-1.296603,-1.521352,-0.128386
-0.803396,-0.625954,0.482123,0.378967,0.630460,0.028326
-2.784325,-0.257235,1.397193,-1.963106,-0.742386,0.583274
0.456371,0.749143,0.698895,-0.739428,-0.547937,0.988547
0.559477,0.781088,-1.065996,0.023004,-1.033383,-2.221283
-2.881072,-0.285076,1.922646,-1.423774,0.232683,0.209856
2.209626,1.602424,1.553948,2.927014,0.684591,2.432635
1.068245,-0.829532,0.836864,0.299950,-0.914779,-0.105986
-0.893504,-0.506895,-2.801297,-0.290151,1.788336,-2.673959
-0.227806,-0.361918,0.500778,-1.265161,-0.366132,0.629654
0.530702,0.723821,1.292807,0.532415,0.144365,1.836528
0.842472,0.149343,-2.796260,1.652084,1.308545,-2.467287
1.159884,-0.330951,1.898842,-1.497129,-0.713368,0.796789
0.399093,0.191009,-1.618069,0.304827,-0.875771,0.166676
-3.835510,-0.590913,-0.517552,-3.395953,-1.485150,-0.310015
-0.745857,-1.825518,-3.579355,-0.404793,-0.105907,-2.985162
1.712821,-0.956867,0.512404,1.097643,0.112115,-0.111836
1.522177,-0.394737,-0.285672,0.432199,-0.825115,-0.958973
-1.934568,-1.267034,0.155231,-3.429662,-1.630650,-0.461604
1.861491,1.870669,-1.849871,1.582594,0.534608,-0.826021
1.211324,0.208749,-0.373403,-0.373303,-1.892625,-0.990733
-1.003915,2.016129,3.535914,-1.454127,-2.664805,3.059371
-3.927939,-2.374702,-1.490344,-3.379498,-4.479866,-2.549463
1.597802,0.581655,-2.723321,1.704183,1.379810,-1.285845
0.926659,1.077883,-0.109671,0.173060,0.916841,0.524666
-1.280331,0.807083,-1.002833,-1.689656,-1.960247,0.486113
0.137343,-0.972437,-1.241069,-0.520692,0.860780,-1.397421
0.067450,-1.229255,0.603904,-0.846256,-1.028400,-0.518380
-0.337812,-1.079197,-0.567704,-0.914831,-0.962169,-0.914540
0.166924,-1.384818,-0.224899,-1.307704,-0.452467,-1.119909
0.392043,-1.109524,-0.409240,-1.591605,-1.723547,-0.059329
-0.016156,-1.070307,0.147243,-1.648325,-1.392201,-0.265978
0.202005,1.292404,3.845514,1.523219,0.142587,1.472664
0.390537,-0.562398,-1.020821,-0.041509,1.419038,1.060166
3.021202,1.529524,1.112954,1.333073,1.704846,1.058978
0.694873,0.221147,1.131582,0.006942,-0.587192,0.885794
1.658062,0.759044,1.564282,0.162530,0.069722,0.165074
-0.673556,0.080413,0.947408,1.075478,1.477925,0.683594
-0.436082,1.941879,-0.612301,-0.086750,0.644115,0.858102
0.013786,-0.553074,-1.428358,-0.766388,-2.391672,-0.838876
1.035924,-1.235947,0.813638,0.124920,-1.422458,-0.916465
1.565791,0.749426,1.080572,1.232869,0.039204,-0.052451
-0.775643,-0.753228,0.611575,0.289743,1.347602,-0.488163
-0.709460,-0.672516,-1.055636,-0.674536,0.285160,-0.315203
0.639992,-0.137144,1.147715,-1.016929,-2.385260,1.563112
0.053729,-0.168865,1.621182,-0.598353,-0.064878,0.106846
1.770134,-1.556326,1.033966,0.197647,0.903246,0.562798
-1.897120,-0.053224,-1.150171,-0.878763,-1.435820,-0.572090
-0.925445,0.356793,1.162406,-0.737419,0.005700,0.709282
-0.782748,-0.275693,0.581507,0.458974,0.812105,0.286562
0.235336,-0.360891,0.150571,0.574789,1.157827,0.743426
3.414424,1.011009,-0.196913,1.892597,0.884186,-0.524779
1.022020,0.774609,-0.238015,2.379725,2.714442,-0.665099
1.489969,-2.341376,-0.429139,-0.047272,-0.268891,-3.008452
0.192265,1.395114,1.699113,0.770163,0.868835,1.783243
1.798242,0.911030,0.805258,0.868351,0.587581,1.371806
0.451988,-3.154380,-0.858018,-2.335364,-1.747355,-1.687625
0.068407,-0.674078,-1.434194,-0.283853,-0.656710,-0.113084
-0.398591,0.370573,-0.797109,0.476918,1.394518,-0.956091
-1.157473,-0.588461,3.199650,-0.311321,-0.192351,1.508582
-0.106135,-0.189333,-0.258908,1.065091,1.891880,-1.025855
0.457237,0.003246,0.231415,1.465733,0.355927,-0.833632
-1.171510,-1.538323,-0.442362,-1.373055,-0.969659,-0.742756
1.434711,0.166317,1.213821,0.755023,-0.039722,0.487040
0.596883,-0.510971,-0.649422,-0.051596,1.568757,-0.538249
-2.374390,-0.323571,1.652453,-1.227051,-0.151984,0.672657
-0.240324,0.152632,-0.037269,2.999698,2.468682,0.945765
1.223033,1.864393,0.307349,0.533409,-0.396065,0.550399
1.461792,0.604135,-0.535613,0.982219,-0.459377,-1.337229
0.879311,-0.708107,-0.181442,-0.152523,0.756336,0.806459
0.030166,-1.331174,0.370918,-2.709010,-2.474981,-0.611579
0.572956,-0.632947,-0.871813,0.412882,0.496737,-1.584609
0.048829,0.023431,0.316419,1.724728,0.659605,1.432377
-2.647853,-1.236644,-1.699404,-3.542533,-1.278185,-0.876917
-1.204691,-0.062508,0.572300,-1.237169,-0.183432,0.203183
-0.146628,0.702099,-1.500940,1.799495,2.551239,0.378100
0.440309,0.802391,0.413518,0.695771,0.843232,0.854945
-0.076717,-0.240365,-1.612787,0.776812,0.610264,-1.759933
-0.509835,0.007296,1.435300,-0.211211,0.004169,0.940296
1.391280,0.270009,-0.820055,1.200132,2.286326,-0.850019
0.611755,-0.269536,0.898490,-0.093027,-0.065387,-0.398890
0.219568,1.517306,0.312556,2.349073,0.680072,2.373407
-1.280725,-0.392960,-1.451679,-0.974600,-0.718232,-0.674367
2.517743,1.213230,1.063507,1.336563,1.621353,1.027324
0.118129,-1.650760,-1.256890,-0.206116,-0.288440,-2.115663
-2.540978,-1.188469,-0.311658,-2.060317,-0.544462,-0.549466
-1.864324,-0.899222,-1.239343,-0.933939,-0.146692,0.381126
-0.803850,0.478715,0.101557,-0.857757,0.266904,1.404960
-1.311202,-2.034663,-0.028124,-3.322126,-5.146561,-2.135972
-3.236315,-3.997420,-4.646667,-2.963428,-3.198719,-4.105798
-2.350965,-1.178483,1.381068,-2.346032,-3.005250,-0.295941
1.156780,0.171355,1.095679,1.258825,0.259941,-0.094984
0.036459,-1.898767,-2.529576,-2.812817,-1.566740,-2.347899
-0.209391,-0.403445,0.886931,0.150590,1.568372,-0.584259
0.094979,0.354402,1.426423,0.402566,1.356667,0.723500
0.323338,0.695953,1.018462,0.459240,-0.173790,0.004427
-2.287917,-0.860246,-0.469064,-1.593100,-3.049517,-0.277213
0.635057,1.666816,0.651953,0.544591,0.726282,0.505650
2.968107,2.093878,-1.659614,2.725958,1.963113,-0.478040
-1.260771,-1.418081,-0.646951,-1.009004,0.574413,-2.722960
-0.171118,0.277401,2.016996,-0.184175,-0.931960,1.462793
-0.454276,-0.942994,1.481110,-0.991912,-0.889119,-1.173275
2.247402,0.518653,-0.608588,0.745870,0.090602,-0.583805
-1.315608,-1.196365,-2.903432,-0.354179,-0.552826,-0.677408
-1.526079,-1.212877,-0.470316,-1.417056,-0.503237,-0.183584
0.827379,0.094633,2.072057,-0.265727,-0.842213,0.007644
-0.251690,-1.182345,-1.551930,-1.366350,-1.506163,0.141358
1.875079,0.702141,-0.311687,1.025903,0.696607,1.455239
1.123662,-0.982755,-2.071391,0.190001,0.707556,-1.378875
1.956539,1.015460,0.251693,2.394511,2.265414,1.585468
-0.016640,0.473992,-1.252832,0.523681,0.652680,0.611977
-2.964348,-1.257035,-1.803863,-1.458642,-1.054898,-2.969500
-0.904942,0.401292,1.497136,-0.412558,-1.451096,-0.525872
-0.388496,-0.968025,2.223773,-0.565212,-0.721456,0.315352
-1.198302,-0.860819,-0.425796,-1.446867,-0.427164,-0.041024
-1.651866,-0.015084,-0.017374,-0.938715,-0.353550,-0.817495
1.183774,1.517047,2.335824,0.667626,-0.709231,1.778212
2.117967,0.411160,1.471892,1.690321,1.045004,0.502427
-1.304551,0.081271,0.861207,-0.021122,-0.186622,1.046609
-1.564882,-1.491204,0.632312,-1.289729,-0.687278,0.249660
-1.051499,-0.156819,0.751896,-0.038627,1.389673,0.631099
-1.424410,-0.059733,-0.474965,-1.200747,-2.014371,-0.424907
-0.565196,1.317968,0.510956,1.306004,2.524705,-0.358880
-2.450161,-0.295886,-0.733202,-1.768905,-1.681605,-0.524171
-0.537767,-0.891937,-0.589985,-0.722865,-0.456192,-0.363551
0.103923,-0.480621,0.963659,0.100171,-1.574925,-0.323503
-1.981674,-2.136340,-1.621267,-2.740687,-0.314047,-1.973362
0.900886,-0.407847,-0.289383,0.403901,-1.261301,0.006810
-1.110841,-0.369862,-0.379987,-0.403090,-0.161923,-0.541791
-1.761134,-1.189244,0.918776,-1.070685,-0.145401,1.201356
-1.074602,-0.506031,0.652042,-1.554843,-4.466774,0.683080
1.058179,-0.427908,-1.000437,0.001658,0.504154,-1.480240
1.255805,0.481060,-2.061693,1.493888,2.571757,0.997749
-2.135738,0.387640,0.574246,0.367189,0.646374,0.967600
1.706279,-0.556535,-1.765067,0.472678,1.332123,-0.310203
1.712927,0.123204,-0.211604,0.675506,0.524031,-0.524170
-1.449275,0.042038,1.337580,-0.218840,-1.365781,1.890705
-0.266416,-0.908425,0.035430,-1.341596,-0.889363,-0.617548
1.072124,0.942823,-0.637315,1.206977,-0.076467,0.798903
1.424786,1.660155,0.761586,2.487249,1.539459,2.164050
-0.164080,-1.241589,-0.700743,-2.038316,-2.776525,-1.818055
3.205164,0.809035,0.509595,0.524045,0.518719,0.304193
0.272380,-0.668356,-1.039633,0.325899,-0.450267,-0.835030
2.080255,-0.049806,-0.328032,1.761681,0.244491,-1.213039
-0.051188,0.018009,0.106777,-0.580519,-0.786556,-0.121560
2.547359,1.005641,-0.061872,1.274356,2.227635,-0.171466
-0.898830,-1.938090,-1.953396,-1.466642,-1.457048,-3.278046
0.313765,0.349229,0.429084,-0.539831,-0.582228,1.755568
1.941071,1.390419,0.976473,1.775316,0.123218,0.941513
0.818808,-0.469855,-0.630670,0.053000,-0.038585,0.452247
-0.288488,0.781462,2.957059,-0.800665,-1.462733,1.233443
1.050983,-0.384743,-0.690310,0.738412,2.450246,0.365001
0.431856,-1.193735,-1.269910,0.539825,-1.851753,-0.551388
1.400948,0.685248,0.951367,0.508335,1.004550,0.224779
-0.629472,-1.597015,-2.054922,-1.583029,-2.571873,-1.423210
-1.626254,-0.019232,-0.281239,-0.410658,0.071953,0.102037
2.567704,1.185455,-0.043601,2.000561,3.271362,0.259202
1.449833,-1.088722,-0.440009,-0.195246,-0.154800,-1.270073
0.881900,-0.901149,1.372425,0.165320,0.238815,-0.550427
1.150509,-0.968515,2.942427,0.237196,0.240666,0.994116
1.223643,-1.460820,-3.828706,-0.088397,1.386980,-1.745438
0.231762,0.288441,0.594309,-0.083502,-0.295577,1.641047
-1.114288,-2.184558,0.266678,-0.500134,0.477694,-1.406791
-3.787956,-1.770070,-1.942582,-3.679731,-5.115229,-0.531164
0.915526,-0.001036,1.383519,0.760517,2.235389,0.842356
-0.001067,-0.954651,-1.959828,0.142331,0.101744,-1.562988
0.776709,-0.302594,0.634670,-0.250722,0.317882,-0.440638
0.522511,-0.677596,-3.126977,-0.581012,-1.676537,-2.017681
0.476775,0.892582,-1.159950,-0.201827,0.309791,-0.307197
0.236926,0.174512,1.157230,-0.544705,-1.263203,0.867718
-1.300990,0.719522,1.922896,-1.499872,-0.457494,1.577667
1.484292,1.866906,0.252602,1.821188,1.236377,2.932467
-0.006428,1.220105,2.559427,2.115218,0.269778,2.095275
-1.644088,-0.323777,0.725422,-0.598567,-0.817679,-0.500640
1.026386,2.244455,1.067627,2.611263,1.074366,1.588640
-0.951370,-2.338898,-3.269296,-2.363168,-1.614055,-1.579384
0.192004,-2.078902,-0.606304,0.692158,1.737909,-3.567369
0.954356,2.117277,1.281369,1.869840,2.958176,0.769855
-0.694402,-0.075902,-2.138858,-0.046346,0.865972,-2.683757
-1.343533,0.259717,0.305343,0.364604,0.503005,-0.439044
-1.513882,-0.041997,0.532217,0.028129,0.601465,0.725196
0.492934,1.020446,0.858502,2.088780,0.137993,1.752730
-3.330019,-2.969984,-2.270824,-3.163447,-1.326815,-3.702793
1.430235,1.431212,1.909840,2.080749,3.000954,1.467250
-0.164724,-1.420868,0.139611,-1.844645,-0.761798,-0.254399
-1.776663,-0.970059,0.656386,-2.682571,-3.118701,0.400797
-2.850160,-2.555637,-1.913551,-4.126561,-2.314923,-1.655528
1.739649,-1.192556,-0.182548,0.229835,-1.983178,-1.139286
1.082487,0.562730,0.191395,1.405009,-0.436548,-0.533617
-2.135594,-0.735619,-1.352271,-3.145537,-2.445108,-0.469559
1.442741,-1.029545,0.323264,0.096996,-0.110031,-0.987177
-0.692797,0.094108,1.224063,0.832014,2.592101,0.114244
0.337060,0.439030,-1.498429,-0.003907,1.085555,1.043536
1.211904,0.038598,-0.705265,0.293742,1.295044,-0.243370
1.022083,2.205639,2.968847,2.695959,1.663073,1.815407
-1.588942,-1.124868,1.698203,-2.554271,-1.842465,0.313913
1.074867,-0.100478,-0.467215,1.544304,1.429437,-0.161108
1.177900,0.169399,0.570917,-0.252663,-0.705164,0.053471
-0.427578,-1.335625,-1.527079,-0.784889,0.142552,-1.411635
0.074690,-0.781714,1.848822,-1.478739,-1.856322,-0.367820
-1.935361,-0.401773,1.730664,-0.907750,-2.900824,-0.034703
-0.227764,-1.156965,-1.122442,-1.263554,-2.917613,-0.341776
-0.722906,1.809129,1.830938,-0.057797,-0.529795,0.604120
0.382877,-1.071319,0.226232,0.360011,0.077674,-0.545120
-0.353879,-0.217442,-0.047716,-0.093227,-0.801935,0.025721
-2.811513,-1.239816,-0.221254,-1.341401,-0.690579,-0.291507
2.097751,1.525492,1.297410,2.887515,1.413637,3.876135
1.853903,-0.240983,1.420341,-0.745054,0.976519,0.267532
1.997644,0.973931,-0.159395,0.882790,-0.130433,1.149693
0.544218,0.011610,0.037943,0.081192,1.793018,-0.336290
1.260802,0.928331,-0.314403,0.832995,-0.109525,-0.565470
-0.947616,0.114018,0.965715,-0.329744,-0.675722,-0.733197
1.601322,0.706782,-0.359505,2.422941,2.051387,-0.866868
-1.347997,-0.088481,1.363922,0.199829,-0.839825,-0.219706
1.654192,0.152638,0.096153,2.613428,2.317738,0.427233
2.655582,1.443884,1.205555,2.461134,0.454861,2.262644
3.770878,1.663013,2.576062,1.650123,1.046382,1.962516
0.718746,-0.090599,-0.537892,0.101076,1.770498,0.178291
-0.495061,0.294683,0.745616,-0.858578,0.457558,0.007218
0.546809,0.672853,-0.769430,0.629420,1.373390,-0.404307
-0.852126,-1.404068,-2.115480,-1.191979,-1.212074,-1.806010
-0.029452,-1.846314,-0.781908,-1.422574,-0.078647,-1.889922
0.767425,0.187194,-0.923379,0.085000,-1.903194,-1.195292
-1.031414,0.108104,0.007511,-0.791586,1.162419,-0.687203
2.418509,1.872664,-2.166786,1.416973,1.864600,-1.226704
0.538592,0.488627,0.415920,-0.173855,-0.977592,0.336204
1.971447,0.630711,1.124914,2.168528,0.926671,1.107278
0.398379,-0.436820,0.576478,-0.869667,-1.739794,0.364552
0.052577,-1.594834,0.195983,-0.496777,0.784240,-1.479604
-1.489679,0.576254,1.604871,-2.469016,-3.335509,1.647949
-1.268092,-0.080895,1.655425,0.399372,0.245216,0.162459
-0.203190,1.165055,0.046656,-0.174456,-1.173941,1.840825
0.305120,0.073667,-0.365455,0.688770,0.732066,0.348543
1.852065,1.251878,2.221518,0.841802,-0.041230,2.143938
0.817823,-0.710550,-0.865843,1.263914,0.139017,-0.509335
-2.203291,-1.753123,-0.647062,-1.285663,-0.285741,-1.470421
-0.586932,-1.431178,1.078315,-0.685409,-0.139986,-0.926357
-2.898698,-1.404623,-0.665387,-0.946054,-2.016995,-0.305282
-0.969675,-0.861327,1.798517,-0.672450,-0.154426,1.237458
-0.513998,-0.916271,-2.858906,-0.648036,0.988075,-0.737142
-0.808878,0.291890,0.487875,0.037570,0.164095,-1.511928
0.401028,-0.843487,-0.651758,-0.228375,-2.108461,-1.242219
-0.054451,-0.068859,-0.386741,-0.570724,-0.637765,-2.262605
1.047626,-0.070873,-1.972238,0.203522,1.502978,-0.850512
1.680516,0.363746,2.723818,1.708315,-0.979098,1.778581
0.641946,-0.434221,-0.119927,0.007726,0.883375,-1.805383
1.013916,1.662959,3.271658,1.243681,0.390477,3.067403
2.100205,-0.193277,2.326367,-0.213382,0.058532,2.634056
-1.015118,-0.630593,0.674230,0.406005,1.482105,0.408890
-0.666775,0.622659,0.639104,-0.382635,-1.904078,1.023933
