v0,v1,v2,v3,v4,v5
0.598409,1.465747,0.122665,0.050830,-0.251452,-1.747051
2.769326,3.823902,-1.777416,0.840969,1.049228,-0.559424
3.038607,3.707848,-0.777396,1.020584,0.454638,-1.278751
2.236213,3.186459,-2.426829,2.520525,2.205301,1.561625
2.446813,1.934962,-1.597576,1.148836,0.256625,0.438457
0.898465,1.836841,-1.521747,0.441800,-0.536204,-1.393189
3.748824,4.564203,-1.179440,2.904404,2.815330,-0.445418
0.938405,1.175132,-2.541278,-0.136522,0.376674,0.058347
4.207678,2.100565,-2.778508,0.473767,2.702764,1.679005
2.249494,0.888752,-2.345936,-0.537380,-0.882102,-1.350262
1.324112,0.696462,-2.059002,-1.411988,-1.883880,-1.787715
1.345601,2.643148,-1.019317,2.604488,3.099934,1.667695
4.717525,4.823661,-3.377106,0.465988,-0.671596,-2.821977
1.818942,3.869112,-0.631949,2.472303,3.144716,0.797019
0.949990,0.976245,-2.066929,-0.657031,0.421076,-0.790362
0.189609,0.959141,-1.137247,-0.774740,-1.999092,-2.071868
3.884897,5.407433,-2.321057,1.094446,-0.731322,-4.372455
2.265128,1.398006,-1.020758,1.423045,1.973170,1.763549
-1.155041,-0.298065,0.087058,-0.591619,-0.407165,-0.658706
1.644835,1.846369,-0.542190,0.381837,-0.492944,-0.634777
-1.117529,-0.444181,0.352535,-0.275948,-2.029457,-1.054148
3.150207,4.184030,-0.755788,2.444080,3.344122,1.990709
4.684470,4.215685,-3.373919,0.745282,-0.181803,-1.448919
1.717035,4.595206,-1.053671,1.437730,0.837366,-0.905869
1.065312,2.941818,-0.904635,1.088181,-0.686174,-2.250109
-1.448301,0.598412,2.329836,2.206605,3.078500,1.719125
4.576430,3.672816,-3.287909,0.876859,-0.533762,-2.503658
1.844035,2.423317,-0.806550,2.650884,3.225666,2.533532
0.510169,2.105544,-1.564706,2.214479,2.944472,2.370978
0.580397,0.166566,-0.429744,1.106408,1.807891,1.989779
1.656089,1.150345,-2.454006,1.267368,1.916314,1.628330
4.258384,2.714471,-2.627817,0.273257,1.012860,0.637974
1.005271,1.570978,0.405464,1.458181,2.032626,1.357634
2.726043,3.479235,-2.658026,2.680073,1.061142,-0.483467
2.940406,2.005504,-3.318082,0.732055,1.740251,1.558557
1.205705,0.516958,-1.473640,-0.759814,-1.635360,-1.886275
1.936806,1.401049,-2.153083,0.221374,0.856747,1.290206
4.820318,5.011888,-3.495962,1.698263,2.461737,0.287517
2.244442,2.508310,-2.562631,0.442093,-0.787507,-3.147936
2.252907,1.409018,-1.421717,0.837872,2.736821,3.040786
1.831912,2.252656,-1.625419,1.480720,0.317444,-0.528011
2.659311,3.696468,-1.138354,1.036393,0.405828,0.188836
4.104820,4.307916,-2.036078,2.863974,2.163247,0.391695
3.689677,4.046892,-2.729635,1.624379,2.380862,0.274737
1.933418,1.765478,-1.559788,-0.117673,1.676584,1.164244
2.160099,1.774354,-1.587901,0.853212,2.183784,0.108463
2.879266,2.742853,-1.283400,0.869625,0.348599,-1.201864
1.045422,2.178680,-1.233830,1.038636,-0.298390,-0.766601
0.877693,1.844238,-1.708991,-0.979871,-0.284275,-1.477024
2.553026,2.882179,-1.156192,1.897329,1.264414,1.664113
2.567708,1.948666,-2.067506,-1.519235,-2.432032,-2.557051
1.310157,-0.283417,-1.497512,-2.979469,-3.170844,-1.890739
0.085351,1.224822,1.055130,2.735541,3.063205,4.268344
0.599470,1.078970,-0.573602,-0.275338,-0.748004,-1.228611
2.534531,3.687376,-2.216061,2.282393,0.413077,-0.703263
3.020410,2.457440,-1.812999,0.226167,0.561772,-0.612582
4.028799,4.261178,-3.377615,-0.283305,-1.137802,-1.868030
3.084704,4.720041,-2.089439,1.506429,2.240962,1.062844
0.771602,0.515508,0.811674,0.259214,0.294933,-0.688244
0.355172,1.828050,-2.431439,-0.617461,-1.169481,-1.656365
0.593258,0.942446,-1.545446,0.410157,-0.433384,-0.320974
1.925055,1.891849,-1.554708,-0.916033,-2.339249,-1.844058
2.465176,0.071481,-1.724683,-0.586372,-0.598777,0.055276
1.105857,1.013885,0.051991,0.436167,0.584564,0.297310
1.316893,2.826135,-0.807334,1.799075,2.322503,1.806303
2.422460,2.213102,-1.257585,1.987641,1.664106,0.809203
2.760170,2.699027,-0.220907,2.218547,2.191784,1.652777
2.789530,2.672965,-2.014954,-0.578923,-0.918556,-2.006824
-1.321393,-0.579951,0.642758,1.046386,0.661688,1.287115
2.252757,0.812197,-2.161787,-1.133340,-0.945825,-1.029492
1.080593,1.767028,-1.186808,1.497535,1.079331,-0.118875
0.089528,-0.464755,0.111689,-0.651843,0.173247,-0.176559
0.363369,1.087311,-0.340089,1.359542,1.365879,-0.196043
1.242081,2.106512,-1.441942,0.281353,0.947634,0.007687
1.979174,2.426612,-0.456700,2.309510,1.105334,0.576804
1.504160,1.062358,-1.646221,0.142802,0.334519,0.252372
1.501425,3.610224,-2.385008,0.872469,1.126755,-0.409740
0.973440,-1.621438,-1.463570,-2.602193,-3.198377,-1.180867
1.425340,1.051999,-0.743645,2.336809,2.846711,2.686710
1.450765,1.540417,0.017340,2.597910,2.614084,3.551705
2.946698,2.188464,-1.269341,1.622596,1.667335,0.815253
0.314484,2.290830,-0.400926,2.742163,2.357687,1.420095
1.210280,2.110502,-1.834576,1.699344,1.628981,1.512242
4.335111,2.328821,-2.897362,-0.154759,-0.810594,-0.654414
3.743361,2.179870,-3.332914,0.048347,-0.428427,-1.599364
1.892429,2.021459,-2.177408,-0.134982,-1.681483,-1.596571
3.367910,3.918765,-3.131760,0.758912,-0.785881,-2.428778
2.399134,2.559879,-0.388771,2.360882,3.199973,0.083247
2.390638,2.978628,-2.421701,1.354800,1.068903,-0.020946
3.973939,2.105819,-3.438399,0.174697,1.047236,1.262305
3.331703,3.008505,-2.842703,1.385206,0.575746,1.083550
3.296096,2.961561,-1.791577,-0.062589,-0.914045,-1.339799
1.331364,2.159941,-1.876435,1.185429,1.226766,0.765712
3.883810,2.951186,-2.762610,0.798365,1.220317,-0.249644
5.260402,6.568169,-3.973885,2.301194,4.552345,1.760234
2.069425,1.672101,-1.977218,1.546543,1.748543,-0.263001
1.493005,0.772240,-1.831038,-0.223411,0.295527,1.033180
1.734414,1.864920,-1.887991,0.298142,-0.511180,-0.324322
2.594541,1.580278,-1.137257,1.139200,1.850772,1.950469
3.478532,3.086956,-2.037381,1.425462,1.516095,-0.255084
1.589891,1.769563,-0.501861,0.233121,1.296796,0.079508
2.979669,4.948994,-1.543723,1.189367,0.788200,-1.049018
3.501201,3.185519,-2.794077,0.470797,-0.114576,-1.243960
0.294292,0.195008,-0.152609,1.120860,1.282443,2.050857
4.398431,4.904215,-3.022823,2.093385,1.265149,-1.232979
4.017518,5.787835,-3.306510,2.741620,1.111854,-0.887547
-0.825015,0.288617,-1.336558,-1.002177,0.202953,1.444978
4.084313,3.276619,-3.867972,0.371295,-0.023642,-2.128654
0.615494,1.474226,-1.245264,1.990646,0.814150,-0.740982
0.921557,2.575897,-2.500897,0.602235,0.280588,-0.478877
3.053492,2.947840,-2.596776,1.532570,1.705824,-1.049264
2.804814,1.540912,-1.920567,2.644155,1.404593,-0.540658
0.329753,-0.872801,0.741165,0.957010,1.098871,1.965405
1.111901,1.979471,0.509722,-0.370629,0.221868,-0.104212
3.004956,2.471516,-2.339800,2.014508,2.223276,0.588709
-1.171799,-0.874256,0.960667,-0.255897,-1.493172,-0.778264
0.374839,0.753020,-1.472776,0.179955,-0.675206,-1.591886
1.789341,1.992997,-1.926593,0.404464,1.138701,1.613088
4.554137,2.415239,-4.220457,-0.278461,-1.909407,-2.220336
0.024955,-2.589768,-0.876306,-1.975588,-2.481563,-1.210343
0.856459,1.411087,-0.251711,1.424884,0.162003,-0.885160
2.966402,3.783894,-3.228310,1.598408,-1.614176,-2.741716
1.129386,3.499802,0.133648,1.341901,0.631651,-1.861994
3.116115,3.815576,-1.853355,0.685672,-0.648698,-1.884578
4.558880,3.837546,-2.373415,2.309938,3.752179,2.269266
2.665476,2.195422,-0.809490,1.361700,3.490426,3.046117
2.001262,1.660149,-0.857854,1.019619,0.565462,-0.592385
2.843912,4.620043,-2.659843,-0.205354,-2.781340,-4.856732
2.913252,2.284126,-1.281625,0.584024,-0.772498,-0.225477
-1.552567,-0.166398,-0.301775,0.068450,-1.725221,-2.479594
3.520350,4.754283,-1.666593,3.088095,2.774530,1.361428
3.266079,1.466119,-4.545483,-2.133633,-3.534916,-4.321730
1.827793,1.572070,-1.742635,0.246950,-0.571156,-0.336616
-0.326477,-1.087744,-0.155953,0.864350,2.576667,2.730345
3.852810,3.486619,-2.577890,1.620922,-0.235675,-1.528724
4.685692,3.882602,-3.096731,0.799064,0.711086,-0.750251
1.817659,1.367001,-1.657082,0.980675,0.006761,-0.098418
2.779390,4.429489,-2.881584,0.628518,1.081070,-1.137276
1.219090,0.229681,-1.481751,-0.755615,-0.998341,-1.111843
-0.110065,-1.731716,0.851360,-1.024037,1.089709,2.467282
3.243544,1.252260,-2.269182,0.124955,-0.486343,-1.553503
-3.003898,-1.902892,1.589302,-1.585057,-2.692649,-2.061651
0.392965,1.290440,-0.933419,1.033614,-1.764337,-2.879659
1.739220,1.914467,-1.502494,1.406188,2.029402,0.574541
1.369012,2.185435,1.063362,2.295390,2.067824,1.456631
2.964886,2.815095,-1.398358,2.052331,2.203512,0.382578
4.250326,3.536971,-2.589105,2.143666,0.278855,-1.046867
2.268385,3.027485,-1.493182,0.144858,0.644559,-0.164374
1.721465,1.717647,-1.041423,1.695473,1.958052,0.600444
2.012685,2.346007,-0.682860,2.514137,2.820838,1.891275
1.340667,-0.209277,-2.981522,-1.299482,-2.925616,-2.010149
2.412931,1.534400,-2.877637,0.660664,0.684386,0.063949
2.717407,2.587890,-1.128333,1.147433,1.192370,0.835624
1.361331,1.756373,-0.342034,0.828128,-1.853979,-1.646061
4.877423,4.884875,-2.610797,2.270831,1.444523,-0.511042
2.602059,3.088922,-0.892945,2.251821,2.324074,1.542418
4.442177,5.027883,-2.756834,3.851698,5.372650,4.280755
4.509413,3.234096,-3.877043,0.012631,-0.360296,-1.082257
-0.277183,0.510210,-0.558523,-0.090961,0.109896,0.247416
3.160908,4.057093,-1.690696,3.324211,3.105858,1.329650
2.054102,2.433163,-1.344541,1.564480,0.428925,-0.278407
2.404883,1.986184,-2.164435,1.614045,2.221876,0.931811
2.854492,1.657074,-1.758752,0.998300,0.213195,0.462880
3.251215,4.897661,-3.457593,1.900708,0.607521,-1.100262
3.465353,4.132476,-4.199411,0.244413,1.487286,0.622476
2.246059,4.446335,-1.734154,2.285273,3.461024,0.440963
0.025192,0.474538,0.449808,3.003970,3.080446,3.098617
1.188334,1.476122,-0.273616,0.274744,2.881558,0.963653
1.314379,2.413539,-0.971980,1.679418,2.320553,1.047374
0.035019,0.960453,-1.536212,0.904216,-1.057728,-0.166887
0.626758,1.176396,-1.376417,-0.126130,-0.119779,-0.292832
3.260922,3.529849,-2.671444,2.673681,1.894134,0.873675
5.176697,5.993283,-3.355402,2.762921,1.919708,-0.368342
2.649124,3.882174,-1.653095,2.760888,2.881837,0.382682
3.373806,3.368682,-1.481872,2.434488,1.998920,0.998437
0.236723,-0.441938,0.850657,0.249722,0.755237,1.713902
1.744537,0.464864,-1.338625,-0.454296,0.703202,1.101747
5.112214,5.571104,-4.416885,1.447450,2.401239,0.565540
1.289419,1.620683,-1.802273,0.996381,2.477642,1.025772
2.877724,2.420342,-1.690563,2.359134,2.043768,0.467454
1.860254,2.470884,-1.206188,1.587146,0.529579,-0.690459
0.809151,0.612743,0.476762,1.790793,0.402870,-0.365920
2.251228,3.578535,-1.140704,2.579057,2.770256,1.979528
2.930292,2.788036,-3.116653,0.259002,1.251315,-0.343097
3.502927,4.908491,-3.781034,0.963344,1.130733,-1.181781
1.890163,0.835064,0.401792,2.625762,0.694503,0.549041
2.370178,2.131613,-1.515567,2.660102,2.689274,0.472127
1.651154,2.141968,-1.253471,1.144257,-0.729067,-1.410397
4.469192,3.495805,-4.302043,0.042057,0.523577,-2.129399
2.969869,2.330801,-2.301822,1.869918,0.133790,0.115082
1.699190,1.496253,-1.112798,-0.566716,0.634470,0.101416
-0.123599,1.743260,-0.078677,1.766159,2.953632,2.113964
1.811732,2.942451,-1.433820,1.631773,2.730739,1.819800
3.622964,2.063075,-1.916504,-0.027052,-0.793722,-1.039628
4.597302,3.475729,-1.093702,2.689781,2.188882,1.089399
3.908333,5.064114,-2.128361,2.363366,2.956828,2.448031
1.688340,3.725460,-1.101794,2.136043,2.774062,1.434588
-0.016504,0.437724,-0.422834,0.560245,-0.560908,-1.086975
0.337972,-0.037695,-1.901962,-3.085426,-4.109693,-3.417190
2.513283,3.391987,-1.056475,2.137959,1.609699,0.750526
3.190039,1.804216,-2.187708,0.083151,-0.339709,-1.409873
3.811788,1.676953,-1.627700,0.641408,-1.249424,-0.908610
0.650470,-0.060901,-1.523348,-0.255005,-0.148528,-0.547736
0.246867,0.154172,0.646348,1.529887,1.159772,1.273776
1.586536,1.357282,-1.768560,-0.061107,-0.718570,-1.311682
-0.152399,0.082038,-0.409332,0.218528,1.149246,1.084544
2.249834,0.574007,-1.268376,-0.747386,-1.402359,-2.145031
0.372181,1.893763,-0.198464,2.484076,2.379549,1.782763
2.367265,2.906348,-2.123551,1.588208,1.659965,0.686761
0.296614,-1.328518,0.660790,-0.722282,-2.687578,-0.837628
2.212372,2.572017,-0.273671,2.430629,-0.093188,-0.892786
1.757333,4.267685,-1.835937,1.881461,0.985081,-0.697554
2.207718,2.418793,-0.564657,2.239418,2.768888,1.808850
3.554908,3.168965,-2.064105,1.804113,3.158075,2.069078
-0.642742,0.407356,1.896003,2.266327,1.356659,0.310391
1.347588,1.670075,-1.650185,-0.065204,-1.060811,-1.040287
4.192849,4.137839,-2.383788,2.176096,5.673583,2.385572
-0.076010,0.261758,-0.461723,0.934711,0.329900,-0.470727
1.993436,1.229207,-1.290841,0.992554,2.629895,1.635876
-1.698073,-0.465645,0.289749,-0.712138,-1.085710,-0.582732
3.634683,3.375440,-2.413418,0.317153,0.834416,-0.931228
-0.050567,2.200417,0.384199,-0.529879,-0.302219,-0.252230
-0.045908,0.087340,-0.139633,0.633778,-0.132501,1.186400
2.506972,5.496106,-1.282268,3.163993,3.776186,2.226780
-0.416838,0.750984,0.592481,1.772816,1.333542,1.816220
2.379080,3.298626,-1.653865,1.895009,1.775818,1.597107
1.648053,1.147315,-2.181431,-0.936694,-2.293888,-3.358750
1.025733,2.518695,-1.253832,2.158645,0.961899,1.033288
0.496158,0.019797,-2.039969,-1.416948,-3.703994,-3.529783
3.874229,3.519819,-3.152121,0.079740,-0.162625,-1.978368
3.393546,3.863622,-2.073233,1.183798,1.467328,-0.837660
3.579789,3.176240,-2.130787,1.331374,2.170253,1.157740
2.774832,2.561158,-1.742165,0.493277,0.350133,-0.625050
-0.480538,-1.324272,1.260928,-0.022272,1.430828,2.932972
0.620355,0.681146,0.713694,1.374638,1.018768,0.679635
4.146028,4.380291,-2.361264,1.850276,1.503324,-0.742174
2.305387,2.082349,-1.825690,1.153108,1.062507,0.262111
-0.812387,-0.811139,-1.321581,-1.821325,-2.597640,-1.239914
1.429631,0.707340,-1.255773,0.003919,-1.136275,-1.485063
3.612308,2.104069,-2.575274,0.382692,2.589018,2.545025
-0.352854,-1.163782,0.425886,0.056331,0.027670,1.814981
0.315814,2.027764,0.655280,1.413574,2.745995,1.099108
2.700866,2.911151,-1.614473,1.226659,-0.018437,-1.997011
4.895046,4.893205,-3.739868,2.697194,2.868417,0.834575
-0.166607,0.412619,1.017573,1.274854,0.470252,1.034067
-0.648606,-0.260930,1.050465,0.290145,-0.589390,-0.770367
0.434386,1.109756,-0.586599,-0.684067,-1.075314,-1.330954
3.081430,2.048325,-1.974578,0.958453,2.014251,0.620705
1.435509,2.291185,-2.628197,-0.319847,-0.207759,-0.419127
2.404682,1.373834,-0.718926,1.261025,2.387668,1.854481
1.165612,0.768900,-2.092658,-0.215849,-1.221629,-1.826508
2.092089,1.176998,-2.171002,0.969471,-0.468921,-1.139102
3.073939,1.122582,-3.100090,-1.535612,-1.791941,-1.951452
3.439385,3.811760,-1.946919,2.603533,4.254983,2.913603
-0.967806,-1.623363,-0.808090,-0.539482,-1.573802,-0.802363
4.153459,4.034106,-2.719266,3.118222,3.097353,1.023493
-1.064837,-0.860368,1.933642,0.364588,0.203406,0.600107
1.240654,1.112631,-1.071308,0.786938,1.188024,0.686768
4.738603,5.124885,-4.010626,0.696416,-0.244293,-1.318213
3.148269,2.445044,-2.389165,0.852166,0.447917,0.204048
1.758854,0.913811,-1.108230,-0.910026,-0.276947,-0.552896
2.389486,1.929711,-0.214489,1.205965,0.575928,-1.483670
3.890509,4.440268,-1.604785,2.541141,2.512033,1.384227
3.247654,2.845507,-1.850141,1.352325,1.245930,-0.656078
0.739763,1.873891,-0.501463,0.880018,-0.123273,-0.807700
2.946855,4.002575,-2.430757,2.073351,3.323034,1.438900
1.415899,0.940266,-0.448404,1.155127,2.124895,2.394801
3.504694,3.326513,-2.966176,0.916673,0.675732,-1.128358
3.138193,4.211935,-3.475014,2.735512,3.336832,2.565913
0.816108,1.568771,-0.151170,1.604581,1.808927,0.799878
4.096700,4.627000,-3.388115,0.979171,2.111880,-0.249605
2.438744,3.507509,-1.281851,1.394975,0.364096,1.362981
3.258695,1.359784,-1.343127,0.849652,1.829965,1.785861
2.131725,1.674725,-0.490637,0.809114,-0.234221,0.006806
2.658195,5.094844,-3.184964,1.642585,0.850283,-1.461801
1.666578,1.907707,-1.514600,0.878740,0.515004,-0.118232
3.355964,2.535334,-2.393390,-0.311837,-0.135458,-1.121391
3.126730,2.146138,-3.275599,-0.839618,-3.076829,-3.861080
0.974426,1.935562,-1.213004,1.996390,1.003572,0.740002
1.934149,0.849432,-2.757973,-1.234639,-1.842185,-1.480380
1.900985,1.705546,-0.614322,0.840850,-0.226241,-1.008736
2.677725,2.471135,-0.897133,0.012059,-0.030283,-2.114689
1.462456,1.707550,-1.197142,0.223803,-0.962856,-0.734083
3.967400,4.772335,-2.765440,2.671118,3.112335,0.185808
2.924997,1.920828,-2.163325,-0.183234,-1.545316,-2.117418
-0.249536,0.995552,-1.764116,-0.736399,-0.728440,-0.988474
0.250272,1.175409,-1.469158,0.036376,-0.413526,-0.290430
5.469294,3.761711,-3.784210,0.299444,1.899866,0.993008
2.396043,1.130749,-0.818175,-0.556475,-0.412670,-1.374843
1.230151,1.418517,-1.307676,0.437147,0.125607,-1.091901
1.095272,0.839928,-1.301534,0.653819,-0.816854,-0.316361
2.569766,4.277075,-0.526702,3.594200,2.905155,0.586036
1.001599,0.364154,-1.262666,0.124579,-1.913513,-0.442469
1.969871,1.503296,-1.930639,0.086638,0.275087,-0.403054
1.014494,2.628421,-0.709787,2.398316,2.457883,1.157395
1.869844,4.694937,-1.428191,3.999579,5.484810,1.931646
0.790433,1.735743,-0.350081,2.116263,1.299828,0.610785
1.206466,0.717883,-1.849038,0.549091,1.214933,0.348369
3.637031,3.529526,-0.891018,2.725972,3.077908,0.963996
3.670548,4.546625,-3.843778,1.683040,1.206002,-1.396301
3.562685,4.315451,-3.999755,0.876932,-0.299368,-2.475801
2.538371,2.375346,-2.192717,0.929505,1.401026,0.338410
3.898599,2.506139,-3.065981,-0.495386,-0.719923,-1.378686
0.654702,1.214857,-1.364046,-0.457716,-0.804644,-0.797726
0.854057,3.069366,-1.052322,2.736470,2.773442,2.237058
-2.361110,-1.466623,0.617759,0.135894,-0.780922,0.343609
2.310144,3.184650,-2.017792,1.402756,1.219497,0.062215
2.844595,2.890599,-1.676306,1.306985,-0.993595,-0.871253
3.124735,3.162381,-3.361125,1.879856,0.891204,-0.656684
0.101104,-1.517224,0.036818,-0.707568,-2.241202,-0.952018
2.560139,1.967543,-2.254138,0.510870,-1.170613,-2.929704
1.483206,2.112628,-0.349671,1.694223,1.459996,-0.122107
0.441121,3.603106,-0.384911,4.039318,3.516784,1.989631
3.332564,3.744014,-3.311054,1.340306,2.850972,1.133914
0.971575,0.684123,-0.252999,-0.587945,-0.648400,-0.141974
-0.328812,-0.573775,-1.037137,-0.446325,-0.830320,0.514596
0.644201,1.467845,-1.700953,0.277120,-0.060027,-0.733471
1.174611,-2.247327,-0.717810,-1.778719,-0.938087,-0.815562
4.102223,4.587162,-2.947270,1.750172,3.316905,1.926755
3.391083,2.384751,-4.096197,-0.815194,-0.694808,0.046194
1.537833,2.578053,-1.099324,2.232515,-0.235443,-0.726410
2.386253,0.209945,-1.132815,0.566509,0.022241,0.374837
3.342196,2.038411,-2.322276,0.562155,-1.093515,-2.502319
2.555461,2.844799,-2.836550,1.887318,2.759601,1.160808
2.750715,1.863810,-1.330647,0.693647,0.096827,-1.735353
-0.267364,-0.815936,0.177917,0.070971,-0.777905,-1.871998
4.881986,4.174490,-3.648260,1.499677,0.617726,-0.379338
5.742040,4.278710,-4.039609,0.642891,2.347228,1.034153
2.372435,2.569290,-1.733041,0.600520,0.990540,-1.053584
4.216886,3.350086,-3.190091,1.516063,1.564369,-0.796203
3.709503,4.576250,-0.674058,2.137411,2.105508,-0.340036
2.876994,3.493197,-2.152193,1.866613,0.244102,-0.997613
1.187356,-0.018932,-0.094149,0.253261,1.051282,1.604422
3.201745,3.333369,-2.033598,2.164547,2.445822,2.031564
2.716371,2.288610,-2.007404,1.647903,1.712699,1.424530
4.245831,2.183720,-2.110669,0.186497,-1.295787,-2.138811
3.669154,2.986256,-2.726845,0.691455,1.988548,0.412054
2.734177,2.032409,-2.711661,-0.413343,1.403541,0.415633
1.186652,1.839739,0.041404,-0.337168,-1.558953,-1.175592
2.834881,3.247486,-0.730947,3.200801,4.459772,2.841933
2.016856,2.009672,-1.803774,1.180713,0.607414,-1.112716
2.305372,4.376234,-1.571639,1.871427,1.595895,-0.010728
1.168415,3.298856,-1.033106,1.570148,-0.036848,-0.847525
2.199486,4.352747,-1.941265,3.083773,3.764567,1.410454
2.563271,2.371028,-1.846634,0.249483,0.770398,-0.181234
2.833848,3.395228,-3.703266,0.528407,1.085316,0.222807
2.129246,3.222062,-2.429724,1.906587,3.737095,1.367779
1.510263,1.689684,-2.959661,-0.289450,-0.856202,-0.746675
1.583289,0.928987,-2.251749,-0.278785,-1.359249,-0.706367
2.423251,2.659966,-0.622972,1.571809,-0.478106,-1.668993
2.678397,2.896764,-1.952117,0.352625,1.428430,-0.224407
2.399984,2.505863,-1.508750,0.257015,-0.396439,-0.277589
1.668301,3.241340,-0.464204,2.464995,1.998251,0.402650
1.969559,0.461189,0.277806,1.053462,1.360695,0.658978
4.666087,4.670357,-2.601185,2.200718,1.722254,-0.074505
0.394193,2.438184,0.043177,0.989226,-0.448385,-0.654208
3.151092,3.995669,-3.028218,1.480514,0.155905,-1.478543
1.243190,0.407906,-0.336728,-0.065381,-2.020789,-2.226300
3.569865,2.367495,-2.742146,1.071303,-0.081686,-0.858064
2.330194,3.364465,0.397037,4.020931,2.769478,1.027738
0.437236,0.053237,-0.035406,0.989337,1.360054,1.124374
3.046319,2.389391,-2.773184,0.560669,-0.315467,-1.074253
1.651458,2.294982,-1.728523,-0.297691,-1.264507,-1.106358
-0.261764,0.900521,0.608010,0.898937,0.425122,-0.197315
0.901308,2.166685,-0.002575,2.071374,4.166335,2.845367
1.053429,2.380409,-0.706756,1.040884,0.012828,-0.663138
0.322744,-0.291626,0.026756,-0.630848,-2.312449,-2.934964
3.216696,1.959805,-1.191455,-0.274416,-0.126339,-1.403134
